threads	meanTime	stddTime	meanFail	stddFail	meanWait	stddWait	meanFair	stddFair	meanTP	stddTP
23	0.0020294706523418427	0.0005882987646328058	1583054.9	64110.0705592343	7.157948613166808e-07	5.17092273838268e-08	1.5479999999999998	2.6633242386160942	536841.5261042216	115448.70946453078
24	0.0017257430404424667	6.80723525987924e-05	1733195.12	59058.344782135566	7.794807106256483e-07	5.205851171523309e-08	1.5000000000000002	0.014142135623730963	593700.4225315977	23300.409518611013
25	0.0016930611431598664	0.0001657959727184138	1740069.65	48534.80777903112	8.267905563116072e-07	4.758980205759942e-08	2.4120000000000017	0.11939849245279427	608574.7950957082	39846.13889052458
26	0.0016583876311779021	0.00016247070507432952	1541122.72	71501.3732173138	8.746911585330961e-07	4.67371971819201e-08	1.1229999999999996	0.21902282986026847	621806.669195429	39739.15177065171
27	0.001581510603427887	7.31544757291134e-05	1868077.83	64100.34141157986	9.281452000141144e-07	5.168883495236148e-08	0.08699999999999998	0.055955339334151116	650093.3775428324	29177.133393895023
28	0.0016022394597530365	7.098951974150608e-05	1711727.74	55281.40016255377	9.955506026744843e-07	6.071434311126279e-08	1.9000000000000012	7.263268757016716e-16	642212.4554947709	27914.703683467906
29	0.0016262008994817733	7.284240803967119e-05	2142438.54	65617.99276256781	1.0739679634571076e-06	5.720511355627993e-08	1.3000000000000003	0.014142135623730965	633378.3500493028	27653.61495287786
30	0.001524307131767273	6.641594626592413e-05	1796948.35	54727.68984022165	1.0850305110216142e-06	5.1711697747890136e-08	0.9010000000000005	0.009949874371066196	676334.4714131408	29279.665278848697
31	0.0016329766064882279	0.00017101259677671375	2019738.1	60096.260987269416	1.2332661449909209e-06	6.684703329062295e-08	0.7180000000000001	0.1693398948859955	634908.7583144474	41340.802626571116
32	0.0019427253305912017	0.000686604996913697	2164402.74	133962.82442324216	1.3454531878232955e-06	1.2618336834021253e-07	2.2009999999999996	4.667043925227188	580760.2270097807	142372.24054525947
33	0.0024563264101743697	0.0008247482783265473	2145103.73	175371.1372076862	1.4708690345287322e-06	1.9169958413920479e-07	6.0729999999999995	9.196399893436563	480025.99899822375	179349.26824845595
34	0.0031434014439582826	0.00040774435899291507	2101144.25	583099.4161644714	1.6582514345645903e-06	1.1715629917459487e-07	14.778000000000002	13.977536120504219	331635.015163565	24604.332230488915
35	0.002568217217922211	0.0008021560696314114	2377925.64	222669.23932463233	1.705191731452942e-06	1.940775397423184e-07	8.25	10.33623238902841	456117.0606900571	172250.92747620205
36	0.0015409392118453978	0.0002601884526294609	2036142.66	82644.92314319374	1.5691305696964269e-06	9.351699846611045e-08	2.7520000000000016	0.37188170162028655	682575.3342769664	66363.00590896746
37	0.001518467664718628	0.0002508372805480243	2419493.36	87712.01355088367	1.6317753493785859e-06	9.214760973669274e-08	0.143	0.3647615659578186	692460.6094526914	62948.868945633294
38	0.0019120904058218002	0.0007342686106945807	2249700.2	171923.4903462002	1.7946501821279524e-06	1.9712831030343577e-07	2.678000000000001	4.576190118428209	606345.3942807927	167636.43806795456
39	0.0019323429465293884	0.0007772782468374237	2395619.84	184886.66133108252	1.8798010796308517e-06	2.3174071316671488e-07	4.545	6.473969029891939	609403.2332133099	180347.2978420244
40	0.0014063893258571625	3.5637314858910284e-05	2364975.27	64097.92634771503	1.8344467133283613e-06	8.921278623926927e-08	3.900000000000002	0.0	739243.6520442237	18655.082767514272
41	0.0014406194537878037	3.471091906906863e-05	2513421.51	63351.03765961454	1.9354625791311265e-06	1.0014915278035679e-07	1.5010000000000003	0.00994987437106619	722328.4034218121	17309.32762964437
42	0.002587303966283798	0.000826678392140973	2586150.78	291590.11780475616	2.4187207221984867e-06	3.3170343992118784e-07	11.926000000000004	12.106895721034357	463954.15597569384	193659.5645512437
43	0.0018651245534420013	0.0007535037227878303	2742698.42	226052.90473294872	2.2918124496936797e-06	3.0532352296259604e-07	4.263999999999999	7.919135306332378	628688.2356842086	173813.52368142238
44	0.0025076062977313993	0.0010584523454736686	2857229.2	1070134.1183589841	2.5790219753980635e-06	3.5145763696711723e-07	7.647	8.595201626489047	495907.80095021636	206438.80701296515
45	0.002738717794418335	0.0007395591505788846	3133128.61	274556.149253332	2.858978435397148e-06	3.294595026982845e-07	15.519000000000004	12.258333451167006	428009.09329539543	174025.20174234518
46	0.0021817794442176817	0.0008826921681066767	2886694.23	233010.11829372798	2.7833200991153725e-06	3.8937782778991557e-07	9.262999999999998	8.935375257928454	560238.9210403886	201773.6895699982
47	0.001418253406882286	3.6229058426565576e-05	2785360.06	69064.99676635336	2.5567571073770514e-06	1.0956509929106313e-07	1.2009999999999998	0.009949874371066203	738008.6415460487	18872.195909075876
