threads	meanTime	stddTime	meanFail	stddFail	meanWait	stddWait	meanFair	stddFair	meanTP	stddTP
2	0.0009181267023086548	0.0006101533290185467	0.0	0.0	4.007099568843842e-07	1.5681889804785156e-07	94.296	19.263747921938766	1553220.9684006125	749202.0120947683
3	0.0007485924661159516	4.2250450167593656e-05	0.0	0.0	1.4633872359991076e-06	7.1809667110225085e-09	123.397	21.67761728142648	1342503.0171018138	70740.62429950919
4	0.0008259216696023941	0.00015100602089264368	0.0	0.0	2.0259378850460054e-06	2.4472520033004056e-07	108.76899999999999	23.59581613337416	1245763.048868996	173512.43629242186
5	0.0010049691796302795	0.0003044616062294534	0.0	0.0	2.6633976399898527e-06	3.308911588283138e-07	130.158	26.792816873184503	1085048.979506445	292412.5259102036
6	0.0008150364458560943	0.0001782933331531739	0.0	0.0	3.5491659492254254e-06	2.17019564828675e-07	158.601	13.138420719401552	1276209.1706475855	197464.8714221859
7	0.0011054042726755143	1.965473620991061e-05	0.0	0.0	6.511213928461074e-06	1.1549841999482842e-07	142.118	7.5897085583044595	910371.3898014863	16711.57960835192
8	0.0011848805844783784	2.576643210246077e-05	0.0	0.0	8.134760931134225e-06	1.7602122871718146e-07	134.267	13.179810734604652	850284.811516396	19249.66790007929
9	0.0011536445468664168	1.1359612162011207e-05	0.0	0.0	9.011251926422119e-06	9.191409203709344e-08	128.457	10.597615344972665	873760.6970516066	8743.663563124179
10	0.0011777783930301666	7.734663598919254e-05	0.0	0.0	1.028747096657753e-05	1.3554851080845485e-07	133.86800000000005	10.643231464174782	858922.3486612455	35386.32627715327
11	0.001181359961628914	1.3339192800382932e-05	0.0	0.0	1.1518677398562431e-05	1.318950187403783e-07	131.51300000000003	13.026808166239345	854879.3599279226	9771.45733395119
12	0.0011951740831136703	6.92997193075348e-05	0.0	0.0	1.2574847862124442e-05	2.2447446761616454e-07	154.205	13.86415792610572	847367.2139029222	38714.777558724534
13	0.0011467672884464264	5.591286050581136e-05	0.0	0.0	1.3232988417148589e-05	2.3780648581549126e-07	127.41	9.063481670969496	883772.0647376976	32794.92179386116
14	0.001171078234910965	9.137507092008286e-05	0.0	0.0	1.4390385523438453e-05	5.295363110901387e-07	131.50400000000002	9.850318979606701	868816.575528787	52611.17044379419
15	0.0011418709903955459	0.00018636010341356208	0.0	0.0	1.4861798658967018e-05	2.1955846450094845e-06	135.495	14.830450937176522	917628.61266583	193740.02715394332
16	0.0012654051184654235	0.00028319188275449436	0.0	0.0	1.5950078368186948e-05	2.3491425664153385e-06	135.814	12.825092748202643	838736.4324539457	181936.56422114142
17	0.0011623375117778777	0.00017996755603591572	0.0	0.0	1.781925722956658e-05	1.5399462055064868e-06	143.31499999999997	17.160911252028534	888768.2408863077	112687.9653655711
18	0.0010984054952859878	0.0001129690766132261	0.0	0.0	1.804561339318752e-05	1.88638150632295e-06	160.32500000000002	10.70854215101197	937997.8405526786	118152.42450139835
