cycles	meanTime	stddTime	meanFail	stddFail	meanWait	stddWait	meanFair	stddFair	meanTP	stddTP
56	0.0002495447499677539	1.5814482238080758e-05	0.0	0.0	2.7180429487088992e-06	1.7563964680354555e-07	49.235	5.632963252143582	4067841.2978835087	260943.88132131248
57	0.00022217659003217704	9.946873743457151e-06	0.0	0.0	2.4191548182716357e-06	1.0547566280605575e-07	25.744	14.016100170874921	4559079.232308436	196350.0166796839
58	0.00024681943001269246	2.206184547521484e-05	0.0	0.0	2.6746111262218618e-06	2.0140778027650988e-07	32.563	7.862819532457806	4124272.660775348	320622.51152936765
59	0.0002449612599775719	1.881566720919818e-05	0.0	0.0	2.671380712054088e-06	2.0803495775478553e-07	35.129	11.827766441725165	4151784.386655375	323655.7110746227
60	0.0002227115200003027	1.3151225377734809e-05	0.0	0.0	2.4277359174629965e-06	1.4461234766399028e-07	18.255	4.721490760342543	4554139.378089967	251976.4283750063
61	0.00022170952004671563	1.2941582968173088e-05	0.0	0.0	2.4146187472251766e-06	1.4021585191181943e-07	18.744	5.249615604975283	4573876.259455931	240185.26348574407
62	0.00023444045993528562	1.4506950642833927e-05	0.0	0.0	2.551053350198345e-06	1.6121962926132887e-07	28.241	3.600058193974091	4327983.306156447	258355.8361571744
63	0.00025050531987290013	1.6153522939152585e-05	0.0	0.0	2.7221627508879465e-06	1.7270649170692871e-07	29.507999999999996	3.5614233109811586	4052767.5403651535	267224.174243203
64	0.0002203653400283656	8.535568883799113e-06	0.0	0.0	2.3961190602858553e-06	8.533327934206974e-08	17.54	4.649838706880057	4594217.762202319	170777.49186760653
65	0.00023637670987227465	1.7654164774392658e-05	0.0	0.0	2.568855079189234e-06	1.955548966110749e-07	28.301000000000002	5.878664729341179	4298976.44508054	296801.58548752003
66	0.00024016636991291306	1.3925493644109474e-05	0.0	0.0	2.613214473403786e-06	1.5712212155415046e-07	30.820999999999998	3.92925679995594	4223263.990598181	241979.7211091698
67	0.0002512820899937651	2.1404428334955047e-05	0.0	0.0	2.724412608022249e-06	2.2470431831901486e-07	37.695	7.060968418000466	4046962.032071461	287558.894700083
68	0.00026862303988309575	1.0460138348724603e-05	0.0	0.0	2.934439450637001e-06	1.158491246063834e-07	50.55000000000001	5.40260122533581	3769199.2113967096	145022.25807377565
69	0.0002450761701220472	9.119398937356242e-06	0.0	0.0	2.6672441869777683e-06	9.941291889780302e-08	32.696000000000005	7.377871237694516	4130761.704169045	148290.58150226576
70	0.00024280984998767963	1.0646632537030821e-05	0.0	0.0	2.641222048132477e-06	1.0577975230489016e-07	28.838999999999995	2.913791173025273	4171331.94409177	175393.79424941103
71	0.00023786351004673634	1.440678833761806e-05	0.0	0.0	2.5736889266227084e-06	1.5867270728776259e-07	27.802999999999997	4.2604097220807295	4265245.60770023	252787.87797451316
72	0.00023491864005336537	1.378971397078725e-05	0.0	0.0	2.545097384499968e-06	1.4750028405641794e-07	25.91	4.2078141593944	4317893.14292412	247080.38567847395
