cycles	meanTime	stddTime	meanFail	stddFail	meanWait	stddWait	meanFair	stddFair	meanTP	stddTP
57	0.0007261982560157775	1.2118083928765354e-05	0.0	0.0	7.9942167699337e-05	1.5089194746839e-06	148.042	3.335781167882561	774582.1659330222	13243.743079924421
58	0.0007296504080295563	8.14563624990282e-06	0.0	0.0	8.037629812955859e-05	9.894668029782702e-07	149.552	2.9887950749424026	770739.4201826196	8659.6125838434
59	0.0007303755730390549	7.667890427365057e-06	0.0	0.0	8.045224517583847e-05	9.033208604251142e-07	149.732	2.9721668862969257	770139.0062102951	7945.495471655289
60	0.0007325509935617447	7.3407731553593675e-06	0.0	0.0	8.070799335837365e-05	9.209085599403798e-07	150.48	2.585652722234747	767736.3779513988	7662.278085405729
61	0.0007314717024564743	5.456821958888729e-06	0.0	0.0	8.058624878525735e-05	6.143667807962515e-07	150.524	2.528838468546374	768806.7661775787	5604.819089904582
62	0.0007315920293331146	6.232085318518337e-06	0.0	0.0	8.059682667255402e-05	7.231064328519736e-07	150.796	2.4434369236794273	768693.9084283628	6503.626087673706
63	0.0007336743921041489	6.883128782539826e-06	0.0	0.0	8.08362691104412e-05	8.102582497970934e-07	150.92600000000002	2.3533219074321274	766632.041045152	7047.289393645939
64	0.000742792934179306	9.53027114629116e-05	0.0	0.0	8.072645291686059e-05	7.707688380852186e-07	150.996	2.409809951012729	762707.7233865869	44052.8748460054
65	0.0007317042350769042	6.48497224455361e-06	0.0	0.0	8.059729188680649e-05	7.621011574741316e-07	150.39	2.584782389293144	768513.9054423268	6947.901738343269
66	0.0007318595051765442	6.2631769260325015e-06	0.0	0.0	8.062763854861259e-05	7.52951696943542e-07	151.296	2.3805007876495163	768522.2623834899	6472.036558232103
67	0.0007327417284250259	5.918159824916253e-06	0.0	0.0	8.074173092842101e-05	6.662893920755353e-07	151.208	2.3026801775322525	767426.6434188475	6031.496622751086
68	0.0007309940457344055	5.579717127946433e-06	0.0	0.0	8.051355883479119e-05	6.284012472045584e-07	150.7	2.6705055701121387	769338.8261395362	5788.21435639237
69	0.0007318910956382751	6.60703684293133e-06	0.0	0.0	8.063340440392495e-05	7.961926366494505e-07	151.232	2.4386422451848038	768413.9773431048	6894.980256623651
70	0.0007320650666952133	6.957937531165357e-06	0.0	0.0	8.061654701828955e-05	8.056080936223504e-07	150.94600000000003	2.021851626603688	768223.9353364569	7200.571572249223
71	0.0007319581508636474	5.753422482927919e-06	0.0	0.0	8.061857804656028e-05	6.729498704859852e-07	151.336	2.1173341729637234	768150.6842340922	5967.006263791337
72	0.0007325424253940582	5.824695548754876e-06	0.0	0.0	8.068448975682258e-05	6.578882796357426e-07	151.608	1.8624542947412124	767811.9065265097	6011.173962011592
73	0.0007315462082624436	6.868347249929964e-06	0.0	0.0	8.056109175086022e-05	7.957828459498587e-07	150.85600000000002	2.3637394103411626	768780.9452880345	7131.713486956382
74	0.0007328359037637711	6.799984807975057e-06	0.0	0.0	8.070558384060861e-05	7.92532656689395e-07	151.402	2.11858348903223	767535.6476738971	7044.001667834632
75	0.0007331115752458573	5.979677918233164e-06	0.0	0.0	8.07666027545929e-05	7.142955886410248e-07	151.69	1.7142636903347108	767177.7363000441	6204.706760065046
