threads	meanTime	stddTime	meanFail	stddFail	meanWait	stddWait	meanFair	stddFair	meanTP	stddTP
2	0.0006941539999752422	0.0012779455093874087	20416.38	70639.94766586114	6.211999980223484e-09	5.856242191498882e-08	7.131999999999998	16.777186176471904	4871180.907904621	2336095.6298802886
3	0.00043865100001312386	0.0008992931722793143	36582.64	19565.459807793934	8.969999635155547e-10	1.4103544932579218e-10	1.954	8.739158083019209	5300934.628951665	1944759.158038933
4	0.0009073359999729291	0.0014995479327977587	52864.26	39890.32291637159	2.0290000429667996e-09	1.6340315361411386e-09	6.979999999999998	17.260515635403248	4290683.977577779	2327402.722717181
5	0.00030836399998406704	0.00041469079142685087	104156.12	65490.51963044422	3.6779999663849597e-09	4.771959845738629e-10	1.153	4.376493002393584	4518466.044076693	1234337.0343916484
6	0.0005915440000080707	0.0009495261189442529	114339.49	88409.34008581843	7.650999996258178e-09	2.164523725230268e-08	2.671	8.155443519515048	3896609.841108412	1651699.0754991395
7	0.0006465950000165322	0.0010353326181490711	144520.81	136666.55974236675	1.042500012772507e-08	9.879770993868953e-09	2.671	6.656039287744627	3252887.8401528657	1354087.249089691
8	0.00047476200001256075	0.0007500471526024368	142722.36	101889.30810310962	1.3212999938332359e-08	1.3923998254020314e-08	2.004	6.182700380901537	3656535.3276125016	1219663.8178735457
9	0.000516914999943765	0.0007826193378348991	175942.58	126691.076504952	1.676600004429929e-08	8.232608587330714e-09	1.7600000000000007	5.666445093707342	3403491.7468111934	1261777.313420589
10	0.0009352119999675778	0.0012576590631933797	226436.34	182380.11211397036	2.1935999920970064e-08	4.417590136369868e-09	4.278	9.691414551034335	2597592.5813284926	1346365.1747554075
11	0.0008127880000301957	0.0012190548023800056	331533.77	454574.17948024406	2.8956999813090076e-08	1.4542236720910433e-08	2.977	8.26126933346202	2717315.0827706545	1264273.06728924
12	0.0010561119999783842	0.0031507315943429762	844058.35	2613741.6133822803	3.1870999864622716e-08	1.772596581254439e-08	0.34099999999999986	0.13790939054321136	3181065.65214677	1230996.2279523043
