cycles	meanTime	stddTime	meanFail	stddFail	meanWait	stddWait	meanFair	stddFair	meanTP	stddTP
20	0.0007984944432973862	0.0006645155658032498	2042061.53	1930949.6938781883	9.078557804226875e-05	8.506684063563446e-05	10.216	0.11199999999999972	763354.028533077	73881.4162443935
21	0.0007341134548187255	1.9614035284209503e-05	1855718.09	56506.78533434636	8.258394241333008e-05	2.3802427751738124e-06	10.221999999999998	0.17411490458889461	767429.5260346688	20422.286848966905
22	0.000737493485212326	2.3573190405238332e-05	1859224.43	64938.2144810365	8.299283504486084e-05	2.824321236408491e-06	10.196	0.03979949748426466	764131.3171635191	24278.13407617583
23	0.0007355307042598724	1.98136828372515e-05	1854030.85	53144.74057841943	8.269707128405571e-05	2.3558967649658648e-06	10.2	0.039999999999999855	765946.9617584348	20581.85702524146
24	0.0007300006598234177	2.744028509961506e-05	1840942.75	76249.65249066713	8.208739370107653e-05	3.2577207457126223e-06	10.201999999999998	0.04467661580737724	772277.9017547403	28575.242545667883
25	0.0007315561175346375	2.301109630552568e-05	1842791.46	61865.72078726959	8.22324389219284e-05	2.7883261004472646e-06	10.187999999999999	0.04749736834815145	770265.6400799613	24033.001828379744
26	0.0007313001155853272	2.5348933900967412e-05	1841006.1	69284.73216409226	8.222819834947588e-05	3.0488867834047498e-06	10.2	0.028284271247461672	770777.4712447348	26842.25500098123
27	0.0007342471182346344	2.106344660309257e-05	1850799.54	57416.89923557698	8.260992974042893e-05	2.510273937953879e-06	10.193999999999999	0.03411744421846379	767375.1509832671	22484.36282190297
28	0.0007303334772586822	2.146601976348149e-05	1839200.67	58596.83308678977	8.212243214249611e-05	2.5287360320314485e-06	10.191999999999998	0.03919183588453059	771487.4619498438	22524.096529432016
29	0.0007316866517066956	2.3001769200363146e-05	1844772.87	61390.41588239243	8.226938113570214e-05	2.725693638802435e-06	10.19	0.04358898943540663	770151.9686272431	24365.80285197949
30	0.0007345063984394073	2.281176497614483e-05	1851042.03	61724.51839090444	8.26155337691307e-05	2.7843137910578095e-06	10.196	0.027999999999999768	767203.1895810921	23507.57370211492
31	0.0007308113574981689	2.1255322823319402e-05	1842448.08	57973.88822300605	8.218147620558738e-05	2.5291452713871183e-06	10.191999999999998	0.03919183588453064	770977.3624949801	22552.751580050062
32	0.0007310771942138672	2.1837250916698427e-05	1842202.05	58493.582444807565	8.22320429980755e-05	2.637926618149477e-06	10.201999999999998	0.03458323293158088	770766.7088817263	22910.847068885454
33	0.0009032327681779862	0.0016238422688261863	2329992.61	4577131.48851425	0.00010402057424187658	0.00020782863841901415	10.193999999999999	0.05969924622639693	754239.2378911135	76539.14390270684
34	0.0007367517054080963	2.3116559087130115e-05	1872130.34	52157.436556682886	8.274446174502373e-05	2.364127476564498e-06	10.197999999999999	0.01989974874213241	764875.0344159618	23111.952400830283
35	0.0007386204600334168	2.3209196284955873e-05	1882765.4	66740.1545790838	8.313593536615374e-05	2.8123844434798835e-06	10.203999999999997	0.08935323161475454	762880.7703084041	23696.317344249834
36	0.0007401427626609802	2.187017325800575e-05	1884395.27	61941.20976294457	8.336454644799233e-05	2.638624745826089e-06	10.2	0.039999999999999765	761301.8067816462	22518.86418517462
37	0.0007397665828466415	2.4193019111353674e-05	1882625.12	64270.949733807414	8.32309041917324e-05	2.9356418881736725e-06	10.205999999999996	0.07186097689288656	761821.2770207257	24819.949744438953
38	0.0007419688254594803	2.548618987768702e-05	1891255.56	70894.00933891664	8.350411117076875e-05	3.063810023010223e-06	10.183999999999997	0.05425863986500199	759577.5171518171	26032.997783669707
39	0.0007426092773675919	2.319918512907375e-05	1888102.89	62224.03275261015	8.356585949659346e-05	2.7900515123015904e-06	10.197999999999997	0.01989974874213223	758863.7327761665	23696.214204766467
40	0.0007378857582807541	2.123724848956747e-05	1878085.69	57473.83990768235	8.30094200372696e-05	2.587462586374576e-06	10.199999999999998	0.048989794855663314	763593.978778116	21915.297040706944
41	0.0007383769005537033	2.316894928104213e-05	1878678.02	66322.51241621959	8.303108006715775e-05	2.8242815684344024e-06	10.185999999999998	0.05102940328869192	763141.1353237921	24013.935305695515
42	0.0007459307461977005	2.2696965617761e-05	1899394.76	63474.790097820725	8.392624497413634e-05	2.7569511194587864e-06	10.19	0.05916079783099595	755370.565313092	23123.205500539407
43	0.0007390422374010087	2.1489624752721637e-05	1883089.55	60080.061138679775	8.311875209212304e-05	2.6069035604450482e-06	10.184	0.05425863986500187	762337.6384278986	22338.773529985385
44	0.0007421287149190903	2.5359660334990215e-05	1887820.0	70711.14838368841	8.34833087027073e-05	3.0371661374920298e-06	10.191999999999998	0.04833218389437815	759451.5028543533	26081.18907669486
45	0.000742606297135353	2.7426161059377655e-05	1891212.76	76350.84938703958	8.356621578335763e-05	3.309949114178043e-06	10.187999999999999	0.05528109984434084	759068.4970971134	27713.592320912016
46	0.0008145435154438018	0.0007431306914131361	2071507.11	1888623.6876050606	9.266719773411753e-05	9.413422796966668e-05	10.203999999999999	0.12642784503423252	754559.4484729968	72378.33768238086
47	0.000743003711104393	1.9853576050772324e-05	1890029.64	55843.427201689556	8.357666164636613e-05	2.3597779579526036e-06	10.197999999999999	0.09162968951164238	758164.645529218	20115.86735782043
