cycles	meanTime	stddTime	meanFail	stddFail	meanWait	stddWait	meanFair	stddFair	meanTP	stddTP
15	0.0008705923706293106	2.5059608593830857e-05	2387307.06	76179.08353279396	1.1303481459617615e-05	7.363250277248491e-07	10.106	0.09981983770774183	646684.5108395207	18718.8063857158
16	0.0008698403835296631	3.042479730265374e-05	2383901.11	88768.58712415051	1.1160727739334104e-05	5.019015086298123e-07	10.088	0.09927738916792672	647373.6956699094	22137.528634946666
17	0.0008692571520805359	3.362400100882699e-05	2379578.45	98247.21116931259	1.1301458626985551e-05	9.031194490962646e-07	10.075999999999999	0.0970772887960925	647841.9167564276	22813.17995582574
18	0.0008639316260814667	2.4871578407321807e-05	2366297.28	79035.24151087031	1.1139411032199861e-05	5.470452995195906e-07	10.089999999999998	0.0994987437106616	651573.6034826095	18720.764039407186
19	0.0008723491430282593	2.6562099778051805e-05	2394863.22	82701.3363419939	1.124572828412056e-05	5.616614815798145e-07	10.08	0.09797958971132685	645285.6675561875	19409.65044988207
20	0.0008706064522266388	2.5176913745874874e-05	2390954.99	80012.3665702365	1.1283934414386753e-05	5.81419038806689e-07	10.103999999999997	0.09991996797437402	646658.8071769057	18503.87615612634
21	0.0009371498227119445	0.000663150044697027	2590578.22	1993784.804985867	1.1231759935617448e-05	5.092017505214363e-07	10.079999999999998	0.10198039027185529	640803.2440714441	59549.377747659266
22	0.0008657655119895935	2.4299202040068553e-05	2386214.08	75767.30958951626	1.1202940791845322e-05	5.538231687657711e-07	10.081999999999999	0.09836666101886309	650121.6661374754	18246.957492796882
23	0.0008613579720258712	2.3530406431282137e-05	2373247.92	73746.4660579312	1.1170495748519897e-05	5.636080427538623e-07	10.099999999999996	0.09999999999999958	653517.7301182647	17563.202983204967
24	0.0008606436848640442	2.4003253830321525e-05	2369025.67	74787.81156686628	1.1129532754421231e-05	5.277780042504051e-07	10.085999999999999	0.0990151503558921	654003.6035241217	18103.135970838535
25	0.0008615847676992416	2.261514647798705e-05	2377728.6	75828.2731595544	1.1079218983650208e-05	5.058225768728459e-07	10.085999999999999	0.09901515035589208	653235.4569867409	17164.325203544046
26	0.0008639570325613022	2.3348855772030988e-05	2378479.82	72982.52471878183	1.1215673089027404e-05	4.6362297456823704e-07	10.083999999999998	0.10268398122394712	651452.8339360262	17466.58013377722
27	0.000872998908162117	2.8120812567621823e-05	2406892.07	87377.35926694683	1.133476749062538e-05	6.195698158111513e-07	10.095999999999998	0.09991996797437395	644952.6277094661	20068.698363318734
28	0.0008675741404294968	2.290376407239949e-05	2392181.9	68269.67209932972	1.126165345311165e-05	5.688917434016463e-07	10.094	0.10374969879474319	648778.4063125413	17193.386836507845
29	0.0008747126162052155	2.640579291108718e-05	2410773.66	81092.60139879839	1.1435147672891617e-05	5.301147459551861e-07	10.077999999999998	0.09754998718605731	643518.877124143	19118.2634315155
30	0.0008798366039991379	4.000060858211303e-05	2427286.95	120593.79063578481	1.1424331665039063e-05	6.840891423133105e-07	10.073999999999998	0.10061808982484177	640418.1627937248	27439.823616603826
31	0.0008789245039224625	2.7333263613691694e-05	2425011.83	80945.6013848875	1.1514229774475099e-05	5.694837682263059e-07	10.091999999999999	0.10740577265678011	640541.4418284474	19342.462213925995
32	0.0008703430742025375	2.6389956904574175e-05	2401693.89	81566.05803652584	1.1378843784332275e-05	6.106042787681696e-07	10.061999999999998	0.09249864863877703	646674.96163022	19694.01600537425
33	0.0010404174774885178	0.0014066778630950358	2801143.34	4135515.3777588136	1.1736125648021697e-05	8.435401240956901e-07	10.083999999999998	0.09871170143402422	620461.0214434972	62526.594757400606
34	0.0009061552584171296	3.291642971188611e-05	2402809.18	74262.57027094875	1.1793443262577056e-05	5.58588918071686e-07	10.069999999999999	0.09539392014169422	621346.2980715786	20968.931293036425
35	0.0009019067883491516	2.1142376522884044e-05	2394059.97	65767.58929525319	1.1727335751056672e-05	5.05340274053535e-07	10.091999999999999	0.09967948635501658	623978.049387784	14680.23427759151
36	0.0009003216028213501	2.3714792954357063e-05	2387275.93	71481.45599961643	1.180234655737877e-05	5.083014747700243e-07	10.1	0.09999999999999966	625213.5130113439	16602.546987913214
37	0.0008998581022024155	2.411394435603969e-05	2387375.93	71000.78950043513	1.1746824532747267e-05	5.204527062454711e-07	10.071999999999997	0.09599999999999954	625391.4327571972	16754.242213814377
38	0.0009109697490930557	2.714866181152357e-05	2423269.99	79702.41464541649	1.192794233560562e-05	5.395068859568427e-07	10.095999999999998	0.10384603988597707	618009.0554556582	18716.430607717073
39	0.0009040377289056778	2.841567164995673e-05	2402762.67	81732.2152598417	1.1716228872537614e-05	5.661967525135096e-07	10.077999999999998	0.09754998718605731	622660.9498151246	18344.8301820275
40	0.0009060024470090866	2.255667879188413e-05	2404890.45	69170.99047134933	1.18729829788208e-05	5.232685783528497e-07	10.105999999999998	0.09981983770774189	621278.6705477311	15534.081025612684
41	0.000910189151763916	2.7499436926263625e-05	2416214.42	85367.79469895894	1.1906547844409946e-05	6.156954674360255e-07	10.078	0.10543244282477719	618446.6823679783	18694.171756497148
42	0.0009122171998023987	3.6756158966987074e-05	2412724.89	73266.5715617832	1.1891312450170517e-05	5.482683095912774e-07	10.071999999999997	0.1000799680255741	617341.784362939	21675.20748285304
43	0.0009064518660306931	2.6467333578587396e-05	2406075.68	81831.26002877874	1.1830326020717618e-05	5.155320497608445e-07	10.073999999999998	0.0965608616365863	620937.1862969031	18141.639351705348
44	0.0009109393507242203	2.659369387076753e-05	2418278.31	80530.03292023357	1.1908657103776932e-05	5.841724040495277e-07	10.083999999999998	0.0987117014340242	617930.1846652095	17959.979534145165
45	0.0009059616178274155	2.5540706563189392e-05	2403834.7	75804.48255063812	1.1812100410461426e-05	5.72801876046306e-07	10.069999999999997	0.09539392014169423	621221.8525113309	17768.58326192718
46	0.0009061561524868012	2.5279220235478464e-05	2405830.51	72713.81261349113	1.1855628341436388e-05	5.486995350358297e-07	10.089999999999998	0.0994987437106617	621183.2046962085	17385.215566441464
47	0.0009087961167097092	2.766254651124707e-05	2414207.29	83221.42242575467	1.179708629846573e-05	6.270904148724019e-07	10.085999999999999	0.10297572529484772	619445.1076396937	18793.48505024243
48	0.0009085248410701752	2.6086925307796267e-05	2411726.86	76153.15818927276	1.1956491321325305e-05	5.90609260294226e-07	10.073999999999998	0.1006180898248418	619505.6103096831	17890.473211876924
49	0.0009107661247253418	2.2946533093906665e-05	2417132.73	68327.24263540203	1.190838113427162e-05	5.60790474896839e-07	10.089999999999998	0.10344080432788555	617954.3340314855	15795.506739509377
50	0.0009070078283548355	2.6654705413507388e-05	2405847.18	76871.22389456019	1.1842850446701046e-05	5.482143154407409e-07	10.094000000000001	0.09981983770774186	620675.4968458876	18304.081806772956
51	0.0009108457714319229	2.5447078895469566e-05	2421814.03	75152.02957119056	1.1898641437292101e-05	6.020257209087727e-07	10.083999999999998	0.09871170143402422	617951.8963000947	17269.984502357802
52	0.0009130676835775375	2.41884923369804e-05	2429504.74	73941.82741650629	1.1889308393001556e-05	5.221051737961274e-07	10.089999999999998	0.10344080432788559	616431.1925671981	16279.083271746515
53	0.0009093563258647919	2.6351577505226338e-05	2417691.23	80182.75019714091	1.1882565319538115e-05	5.336098365500011e-07	10.059999999999997	0.09591663046625415	618866.335267018	17859.80942787768
54	0.0009314113110303879	0.0001708368266237688	2440714.61	114597.42983853478	1.1990467458963393e-05	7.272015022494935e-07	10.085999999999999	0.10297572529484776	611600.4635458814	44002.49460919932
55	0.0009096782654523849	2.2113891471170826e-05	2416316.43	65001.85344899867	1.187747195363045e-05	5.19216615280764e-07	10.088	0.09927738916792643	618650.0143533383	15051.67324211642
56	0.0009087133407592774	2.5738782099336987e-05	2415475.36	75225.88037457854	1.1876335889101027e-05	5.196740019513788e-07	10.073999999999996	0.10451794104363094	619358.986101028	17492.59558555708
57	0.00091251902282238	2.843900837362909e-05	2425920.98	85375.88519224618	1.1894871443510057e-05	6.047158103728056e-07	10.079999999999998	0.09797958971132675	616920.7280820698	19424.56526358443
58	0.0009126636385917664	2.7978332095664782e-05	2426743.45	81141.67688486293	1.1879063099622728e-05	5.66973553647842e-07	10.091999999999999	0.10740577265678002	616859.5517412691	18804.501352576386
59	0.0009105101227760315	2.2706700273371726e-05	2419584.47	66931.36639789374	1.188758224248886e-05	5.030715368060307e-07	10.067999999999998	0.09474175425861578	617989.8823640817	15256.563682801094
60	0.0009158068895339966	2.578346109600441e-05	2430048.8	79124.02056316401	1.2035545855760573e-05	4.981846617359146e-07	10.067999999999998	0.09887365675446583	614523.6811350014	17277.249105050832
61	0.0009140539169311524	1.9857877420848966e-05	2428542.59	60129.842488251204	1.1865860223770145e-05	5.474990390545954e-07	10.075999999999997	0.10111379727811601	615551.4038028733	13471.17667563037
62	0.0009157832711935044	2.434617299446492e-05	2435305.17	73196.12431571155	1.1983098238706587e-05	5.478629034154575e-07	10.095999999999997	0.10384603988597708	614637.30234321	16221.298528345658
63	0.000914757028222084	2.5811295481807612e-05	2431867.53	76163.43943303177	1.2024890333414077e-05	6.05004068094673e-07	10.094	0.09981983770774196	615374.0406492979	17371.566920755544
64	0.000913492888212204	2.5141347970908386e-05	2423465.58	73618.6549039277	1.1931624561548233e-05	5.323854590959594e-07	10.063999999999998	0.10537551897855567	616036.8724408242	16935.596805179222
65	0.0009176890552043915	2.8122638890169545e-05	2437637.97	82090.00557089211	1.1978080421686173e-05	5.695063995367742e-07	10.063999999999998	0.09748846085563123	613328.1029232017	18670.05532252086
66	0.0009181404858827591	2.5533161660728967e-05	2440755.56	77016.40784616224	1.2019399255514146e-05	6.171868001958842e-07	10.063999999999998	0.10537551897855567	612932.5565298628	17190.93521973617
67	0.0009150039404630661	2.4446620468386044e-05	2430808.68	73746.34802359775	1.1900361180305478e-05	4.935830488241095e-07	10.079999999999997	0.10583005244258323	615076.3256435329	16265.228514926303
68	0.0009174854308366775	2.893406002561482e-05	2437176.96	84690.80052224327	1.1922427564859393e-05	5.807843325728597e-07	10.071999999999997	0.1000799680255741	613540.6601150047	19191.68923202288
69	0.0009153783321380615	2.4606550750188573e-05	2429112.1	73076.03664930111	1.2036289125680924e-05	5.076624497618636e-07	10.077999999999998	0.10156771140475662	614819.9166627639	16387.21785921479
